date,temperature_mean_c,temperature_max_c,temperature_min_c,precipitation_mm,wind_speed_max_kmh,solar_radiation_mj_m2,city_temperature_spread_c,temperature_range_c,heating_degree_days,cooling_degree_days
2020-01-27,10.100000000000001,13.9,6.779999999999999,0.32,21.26,7.602,7.800000000000001,7.120000000000001,7.899999999999999,0.0
2020-01-28,13.0,16.14,10.600000000000001,0.36000000000000004,16.9,6.0120000000000005,5.5,5.539999999999999,5.0,0.0
2020-01-29,12.88,16.66,10.04,0.52,12.98,7.468000000000001,5.799999999999999,6.620000000000001,5.119999999999999,0.0
2020-01-30,13.260000000000002,16.78,10.700000000000001,0.8,15.900000000000002,8.442,6.700000000000001,6.08,4.739999999999998,0.0
2020-01-31,13.940000000000001,18.28,10.82,0.06,13.8,9.556000000000001,5.899999999999999,7.460000000000001,4.059999999999999,0.0
2020-02-01,15.400000000000002,19.78,12.020000000000001,0.8,15.14,8.97,4.700000000000001,7.76,2.599999999999998,0.0
2020-02-02,15.360000000000001,20.54,12.16,0.0,13.760000000000002,11.238,6.700000000000001,8.379999999999999,2.639999999999999,0.0
2020-02-03,15.100000000000001,21.84,11.06,0.0,12.98,12.048000000000002,7.0,10.78,2.8999999999999986,0.0
2020-02-04,13.940000000000001,20.36,9.4,1.0,13.18,10.638000000000002,7.5,10.959999999999999,4.059999999999999,0.0
2020-02-05,11.36,15.74,7.5600000000000005,0.0,12.360000000000001,11.622,8.0,8.18,6.640000000000001,0.0
2020-02-06,10.52,15.780000000000001,6.340000000000001,0.0,12.780000000000001,11.454,7.3,9.440000000000001,7.48,0.0
2020-02-07,10.74,15.46,7.2,0.0,11.94,9.81,5.7,8.260000000000002,7.26,0.0
2020-02-08,10.98,15.040000000000001,7.859999999999999,0.78,10.56,8.08,5.299999999999999,7.1800000000000015,7.02,0.0
2020-02-09,11.98,16.1,7.98,0.0,15.34,9.808,6.7,8.120000000000001,6.02,0.0
2020-02-10,14.280000000000001,20.36,10.16,0.0,14.5,12.22,7.100000000000001,10.2,3.719999999999999,0.0
2020-02-11,13.600000000000001,18.060000000000002,10.16,1.52,12.32,9.748000000000001,7.5,7.900000000000002,4.399999999999999,0.0
2020-02-12,12.820000000000002,15.0,11.16,0.52,10.580000000000002,5.720000000000001,4.4,3.84,5.179999999999998,0.0
2020-02-13,13.74,18.12,10.92,0.26,12.540000000000001,9.412,4.4,7.200000000000001,4.26,0.0
2020-02-14,12.74,17.68,9.14,0.020000000000000004,10.32,11.686,7.0,8.54,5.26,0.0
2020-02-15,12.3,18.1,7.720000000000001,0.0,14.040000000000001,13.23,5.9,10.38,5.699999999999999,0.0
2020-02-16,13.780000000000001,19.0,10.04,0.0,17.380000000000003,13.478,7.4,8.96,4.219999999999999,0.0
2020-02-17,13.260000000000002,19.02,9.56,0.9600000000000002,15.440000000000001,10.392000000000001,6.199999999999999,9.459999999999999,4.739999999999998,0.0
2020-02-18,12.24,15.380000000000003,9.32,0.38,11.620000000000001,8.658,8.3,6.060000000000002,5.76,0.0
2020-02-19,11.74,16.700000000000003,7.76,0.0,12.18,12.734000000000002,7.4,8.940000000000003,6.26,0.0
2020-02-20,11.32,17.740000000000002,6.180000000000001,0.0,13.240000000000002,15.174000000000001,6.1,11.560000000000002,6.68,0.0
2020-02-21,12.280000000000001,18.520000000000003,7.540000000000001,0.0,12.260000000000002,14.82,4.6,10.980000000000002,5.719999999999999,0.0
2020-02-22,12.24,19.86,6.340000000000001,0.0,10.24,15.73,5.300000000000001,13.52,5.76,0.0
2020-02-23,12.9,20.740000000000002,6.86,0.0,11.38,16.080000000000002,4.199999999999999,13.880000000000003,5.1,0.0
2020-02-24,12.8,20.96,6.300000000000001,0.0,10.860000000000001,16.272000000000002,4.0,14.66,5.199999999999999,0.0
2020-02-25,12.8,18.68,8.06,0.86,17.04,11.864,7.799999999999999,10.62,5.199999999999999,0.0
2020-02-26,12.719999999999999,17.68,8.84,1.12,16.1,14.426,7.1,8.84,5.280000000000001,0.0
2020-02-27,13.4,20.2,7.74,0.24000000000000005,18.620000000000005,14.526,6.1,12.459999999999999,4.6,0.0
2020-02-28,13.84,19.26,8.72,0.04000000000000001,14.8,14.81,6.800000000000001,10.540000000000001,4.16,0.0
2020-02-29,13.5,17.700000000000003,9.700000000000001,2.6600000000000006,25.560000000000002,9.638000000000002,6.6,8.000000000000002,4.5,0.0
2020-03-01,14.46,18.16,11.06,0.8200000000000001,27.580000000000002,11.858,8.2,7.1,3.539999999999999,0.0
2020-03-02,14.180000000000001,16.78,10.74,5.840000000000001,35.620000000000005,14.532,7.200000000000001,6.040000000000001,3.8199999999999985,0.0
2020-03-03,12.44,17.72,8.06,1.4600000000000002,32.74,11.114,5.300000000000001,9.659999999999998,5.5600000000000005,0.0
2020-03-04,15.360000000000001,19.8,11.780000000000001,0.66,14.96,13.054000000000002,7.4,8.02,2.639999999999999,0.0
2020-03-05,14.620000000000001,19.240000000000002,11.16,3.2800000000000007,28.080000000000002,11.522,6.9,8.080000000000002,3.379999999999999,0.0
2020-03-06,11.74,14.98,8.88,3.58,26.880000000000003,14.484,6.699999999999999,6.1,6.26,0.0
2020-03-07,11.98,17.48,7.28,1.46,18.380000000000003,15.802,5.9,10.2,6.02,0.0
2020-03-08,12.08,19.02,5.78,0.36000000000000004,13.64,16.478,7.6000000000000005,13.239999999999998,5.92,0.0
2020-03-09,13.620000000000001,18.54,9.24,0.68,16.44,14.928,5.899999999999999,9.299999999999999,4.379999999999999,0.0
2020-03-10,14.8,21.400000000000002,9.34,0.0,12.780000000000001,16.478,6.6,12.060000000000002,3.1999999999999993,0.0
2020-03-11,15.840000000000002,23.160000000000004,9.280000000000001,0.0,12.04,18.130000000000003,7.300000000000001,13.880000000000003,2.1599999999999984,0.0
2020-03-12,15.66,20.96,10.88,0.68,12.540000000000001,15.384,5.300000000000001,10.08,2.34,0.0
2020-03-13,14.7,19.02,11.48,0.6400000000000001,13.58,15.368000000000002,5.199999999999999,7.539999999999999,3.3000000000000007,0.0
2020-03-14,13.98,19.240000000000002,9.48,0.020000000000000004,12.0,16.188,6.699999999999999,9.760000000000002,4.02,0.0
2020-03-15,13.84,19.44,9.3,1.36,19.860000000000003,16.774,6.199999999999999,10.14,4.16,0.0
2020-03-16,11.280000000000001,13.5,9.100000000000001,13.0,21.82,9.458,6.6,4.399999999999999,6.719999999999999,0.0
2020-03-17,12.260000000000002,15.840000000000002,9.4,9.200000000000001,20.68,9.394,4.5,6.440000000000001,5.739999999999998,0.0
2020-03-18,14.32,18.380000000000003,10.920000000000002,0.0,15.54,19.28,5.399999999999999,7.460000000000001,3.6799999999999997,0.0
2020-03-19,13.840000000000002,17.66,10.5,0.12,14.48,17.046,4.899999999999999,7.16,4.159999999999998,0.0
2020-03-20,13.64,16.62,10.92,0.8,15.520000000000001,14.532,5.699999999999999,5.700000000000001,4.359999999999999,0.0
2020-03-21,12.22,14.580000000000002,9.420000000000002,4.88,14.0,13.190000000000001,6.199999999999999,5.16,5.779999999999999,0.0
2020-03-22,11.8,14.940000000000001,9.18,2.9800000000000004,13.72,12.828,4.4,5.760000000000002,6.199999999999999,0.0
2020-03-23,12.68,15.620000000000001,10.46,4.260000000000001,17.62,12.674,4.1,5.16,5.32,0.0
2020-03-24,13.260000000000002,16.240000000000002,10.56,2.5000000000000004,21.44,13.754000000000001,4.299999999999999,5.6800000000000015,4.739999999999998,0.0
2020-03-25,11.9,15.620000000000001,8.780000000000001,1.52,14.42,15.416,5.1,6.84,6.1,0.0
2020-03-26,11.200000000000001,15.26,7.3,0.9800000000000001,19.68,18.068,7.6,7.96,6.799999999999999,0.0
2020-03-27,9.86,14.14,5.7,1.4600000000000002,13.0,16.46,6.5,8.440000000000001,8.14,0.0
2020-03-28,11.66,16.96,6.22,0.020000000000000004,10.620000000000001,18.128,6.199999999999999,10.740000000000002,6.34,0.0
2020-03-29,12.84,18.76,7.040000000000001,0.62,12.82,18.416000000000004,5.300000000000001,11.72,5.16,0.0
2020-03-30,9.96,13.18,7.42,4.7,17.92,11.204,7.3,5.76,8.04,0.0
2020-03-31,9.84,13.2,7.36,15.860000000000001,20.580000000000002,8.81,9.1,5.839999999999999,8.16,0.0
2020-04-01,12.02,15.160000000000002,9.280000000000001,10.1,16.900000000000002,13.158000000000001,5.5,5.880000000000001,5.98,0.0
2020-04-02,11.840000000000002,15.16,8.46,2.9400000000000004,17.02,15.468,4.899999999999999,6.699999999999999,6.159999999999998,0.0
2020-04-03,12.38,17.560000000000002,7.12,0.18,13.36,20.074,4.6,10.440000000000001,5.619999999999999,0.0
2020-04-04,13.280000000000001,18.520000000000003,7.58,0.22000000000000003,17.080000000000002,19.856,4.0,10.940000000000003,4.719999999999999,0.0
2020-04-05,14.96,19.560000000000002,10.08,0.08000000000000002,16.700000000000003,20.150000000000002,5.0,9.480000000000002,3.039999999999999,0.0
2020-04-06,14.9,18.220000000000002,12.040000000000001,2.48,13.940000000000001,13.610000000000001,4.199999999999999,6.1800000000000015,3.0999999999999996,0.0
2020-04-07,15.66,19.16,12.420000000000002,2.76,9.920000000000002,16.412000000000003,4.4,6.739999999999998,2.34,0.0
2020-04-08,15.940000000000001,20.2,11.96,0.94,10.56,18.68,4.200000000000001,8.239999999999998,2.0599999999999987,0.0
2020-04-09,15.66,19.4,12.3,0.9600000000000001,11.02,18.888,4.699999999999999,7.099999999999998,2.34,0.0
2020-04-10,15.780000000000001,19.080000000000002,12.74,4.340000000000001,11.56,14.496,5.799999999999999,6.340000000000002,2.219999999999999,0.0
2020-04-11,15.96,19.62,12.82,2.9,11.940000000000001,16.41,5.099999999999998,6.800000000000001,2.039999999999999,0.0
2020-04-12,16.040000000000003,19.94,12.580000000000002,3.2800000000000002,12.16,21.042,3.8999999999999986,7.359999999999999,1.9599999999999973,0.0
2020-04-13,14.98,18.3,12.16,2.98,14.82,15.23,4.0,6.140000000000001,3.0199999999999996,0.0
2020-04-14,15.24,18.700000000000003,12.38,2.56,15.940000000000001,17.606,3.5,6.320000000000002,2.76,0.0
2020-04-15,14.9,17.68,12.24,14.020000000000001,21.26,14.228,5.099999999999998,5.4399999999999995,3.0999999999999996,0.0
2020-04-16,16.020000000000003,19.6,13.020000000000001,2.02,18.62,17.014000000000003,4.599999999999998,6.58,1.9799999999999969,0.0
2020-04-17,16.16,19.6,13.280000000000001,0.8800000000000001,13.72,16.472,3.599999999999998,6.32,1.8399999999999999,0.0
2020-04-18,16.44,20.66,12.8,1.4200000000000002,11.32,18.464000000000002,3.299999999999999,7.859999999999999,1.5599999999999987,0.0
2020-04-19,16.02,18.8,13.84,6.34,16.26,12.898,5.499999999999998,4.960000000000001,1.9800000000000004,0.0
2020-04-20,15.420000000000002,18.86,12.420000000000002,7.3,16.78,14.970000000000002,6.500000000000002,6.439999999999998,2.5799999999999983,0.0
2020-04-21,14.240000000000002,16.44,12.4,10.780000000000001,17.64,9.398,5.700000000000001,4.040000000000001,3.759999999999998,0.0
2020-04-22,15.32,18.76,12.22,2.26,16.380000000000003,15.306000000000001,3.6000000000000014,6.540000000000001,2.6799999999999997,0.0
2020-04-23,16.44,20.8,12.22,0.06,12.260000000000002,19.482,3.299999999999999,8.58,1.5599999999999987,0.0
2020-04-24,17.16,21.5,12.98,0.9,11.98,22.806,3.3999999999999986,8.52,0.8399999999999999,0.0
2020-04-25,16.64,19.98,13.48,1.5200000000000002,12.660000000000002,18.612000000000002,1.1999999999999993,6.5,1.3599999999999994,0.0
2020-04-26,16.42,19.880000000000003,13.020000000000001,0.7000000000000001,14.14,19.316,2.8000000000000007,6.860000000000001,1.5799999999999983,0.0
2020-04-27,15.8,19.080000000000002,13.120000000000001,5.140000000000001,14.94,17.464,6.300000000000001,5.960000000000001,2.1999999999999993,0.0
2020-04-28,15.8,19.92,11.66,1.5999999999999999,17.060000000000002,20.486,7.1,8.260000000000002,2.1999999999999993,0.0
2020-04-29,16.240000000000002,21.76,10.620000000000001,0.1,21.48,23.356,7.500000000000002,11.14,1.759999999999998,0.0
2020-04-30,17.82,21.84,13.940000000000001,0.1,21.32,18.248,7.1,7.899999999999999,0.17999999999999972,0.0
2020-05-01,19.5,24.98,14.3,1.8,20.200000000000003,21.268,6.900000000000002,10.68,0.0,0.0
2020-05-02,20.7,26.44,15.520000000000001,0.36000000000000004,13.220000000000002,25.294000000000004,6.800000000000001,10.92,0.0,0.0
2020-05-03,21.060000000000002,27.08,14.58,0.0,12.600000000000001,27.200000000000003,6.399999999999999,12.499999999999998,0.0,0.0
2020-05-04,21.22,26.48,16.1,0.2,19.48,24.906000000000002,4.0,10.379999999999999,0.0,0.0
2020-05-05,19.88,24.94,15.14,0.020000000000000004,11.82,25.066000000000003,3.900000000000002,9.8,0.0,0.0
2020-05-06,19.62,25.3,13.600000000000001,0.0,11.32,25.686,4.699999999999999,11.7,0.0,0.0
2020-05-07,20.46,25.580000000000002,15.240000000000002,0.0,14.900000000000002,22.450000000000003,5.0,10.34,0.0,0.0
2020-05-08,20.34,25.12,15.88,1.12,15.84,25.592000000000002,2.0,9.24,0.0,0.0
2020-05-09,18.68,22.28,15.64,3.4,17.32,20.848,2.700000000000003,6.640000000000001,0.0,0.0
2020-05-10,17.26,20.22,14.520000000000001,8.92,23.26,17.234,5.6,5.6999999999999975,0.7399999999999984,0.0
2020-05-11,17.76,21.439999999999998,14.520000000000001,1.28,27.040000000000003,20.144000000000002,7.1,6.919999999999996,0.23999999999999844,0.0
2020-05-12,15.580000000000002,17.98,13.420000000000002,6.0200000000000005,15.720000000000002,14.182,6.800000000000001,4.559999999999999,2.419999999999998,0.0
2020-05-13,16.34,20.220000000000002,12.64,3.7,17.6,18.946,6.5,7.580000000000002,1.6600000000000001,0.0
2020-05-14,15.040000000000001,17.560000000000002,13.100000000000001,7.78,18.28,11.172,5.299999999999999,4.460000000000001,2.959999999999999,0.0
2020-05-15,15.700000000000001,18.72,12.72,1.26,14.580000000000002,17.892000000000003,4.5,5.999999999999998,2.299999999999999,0.0
2020-05-16,16.66,20.240000000000002,13.440000000000001,3.3600000000000003,14.56,20.43,3.6000000000000014,6.800000000000001,1.3399999999999999,0.0
2020-05-17,17.98,22.78,12.84,0.18000000000000002,11.820000000000002,24.664,5.5,9.940000000000001,0.019999999999999574,0.0
2020-05-18,19.200000000000003,25.060000000000002,12.68,0.020000000000000004,12.120000000000001,27.984,5.900000000000002,12.380000000000003,0.0,0.0
2020-05-19,20.98,27.380000000000003,13.82,0.0,10.719999999999999,28.428000000000004,6.300000000000001,13.560000000000002,0.0,0.0
2020-05-20,22.04,28.240000000000002,14.74,0.0,11.100000000000001,28.85,6.599999999999998,13.500000000000002,0.0,0.03999999999999915
2020-05-21,22.54,28.94,15.6,0.0,12.920000000000002,28.144000000000002,6.400000000000002,13.340000000000002,0.0,0.5399999999999991
2020-05-22,23.12,28.78,16.88,0.0,13.34,27.900000000000002,6.599999999999998,11.900000000000002,0.0,1.120000000000001
2020-05-23,22.880000000000003,28.1,16.900000000000002,1.2800000000000002,14.240000000000002,24.568,11.399999999999999,11.2,0.0,0.8800000000000026
2020-05-24,21.98,26.160000000000004,17.560000000000002,0.18000000000000002,15.580000000000002,22.922000000000004,12.500000000000002,8.600000000000001,0.0,0.0
2020-05-25,21.5,25.660000000000004,17.14,0.5,14.200000000000003,24.774,10.0,8.520000000000003,0.0,0.0
2020-05-26,21.66,26.46,16.560000000000002,0.72,14.0,24.908,9.2,9.899999999999999,0.0,0.0
2020-05-27,22.3,27.300000000000004,16.92,0.0,15.760000000000002,29.124000000000002,7.800000000000001,10.380000000000003,0.0,0.3000000000000007
2020-05-28,22.66,27.66,17.3,0.0,13.16,28.644000000000002,6.799999999999997,10.36,0.0,0.6600000000000001
2020-05-29,22.740000000000002,28.34,16.16,0.44000000000000006,13.88,28.552,6.199999999999999,12.18,0.0,0.740000000000002
2020-05-30,22.560000000000002,28.08,16.5,0.1,14.240000000000002,27.706000000000003,6.900000000000002,11.579999999999998,0.0,0.5600000000000023
2020-05-31,21.96,26.580000000000002,17.5,0.18000000000000002,15.0,24.212000000000003,4.399999999999999,9.080000000000002,0.0,0.0
2020-06-01,21.96,26.240000000000002,17.42,0.8600000000000001,14.66,23.604000000000003,3.0,8.82,0.0,0.0
2020-06-02,21.98,26.560000000000002,17.060000000000002,0.0,14.200000000000001,24.856,2.5,9.5,0.0,0.0
2020-06-03,21.92,27.020000000000003,16.92,0.9,18.86,24.35,5.200000000000003,10.100000000000001,0.0,0.0
2020-06-04,19.96,22.64,17.18,3.02,20.840000000000003,18.006,6.5,5.460000000000001,0.0,0.0
2020-06-05,20.72,26.44,15.340000000000002,0.27999999999999997,17.98,26.048000000000002,6.900000000000002,11.1,0.0,0.0
2020-06-06,21.48,26.44,16.060000000000002,1.4000000000000001,16.68,24.114,8.3,10.379999999999999,0.0,0.0
2020-06-07,20.060000000000002,23.500000000000004,16.94,5.1000000000000005,18.380000000000003,19.384,8.5,6.560000000000002,0.0,0.0
2020-06-08,17.96,21.740000000000002,14.540000000000003,4.46,14.48,22.466,6.800000000000001,7.199999999999999,0.03999999999999915,0.0
2020-06-09,18.58,23.54,13.4,1.52,18.28,24.740000000000002,6.800000000000001,10.139999999999999,0.0,0.0
2020-06-10,19.240000000000002,24.46,14.080000000000002,0.6399999999999999,14.64,23.434,6.900000000000002,10.379999999999999,0.0,0.0
2020-06-11,20.080000000000002,24.580000000000002,15.48,3.12,20.44,20.5,9.8,9.100000000000001,0.0,0.0
2020-06-12,19.42,22.900000000000002,15.84,2.5999999999999996,22.68,25.180000000000003,9.5,7.060000000000002,0.0,0.0
2020-06-13,19.86,25.3,14.42,1.02,15.98,26.192,7.699999999999999,10.88,0.0,0.0
2020-06-14,20.6,25.6,15.16,0.26,15.440000000000001,25.054000000000002,6.0,10.440000000000001,0.0,0.0
2020-06-15,21.12,25.740000000000002,16.28,0.18,16.02,26.284000000000002,5.599999999999998,9.46,0.0,0.0
2020-06-16,20.580000000000002,24.34,17.04,3.6,16.740000000000002,20.946,7.5,7.300000000000001,0.0,0.0
2020-06-17,20.38,23.96,15.860000000000001,2.62,16.380000000000003,23.762,7.599999999999998,8.1,0.0,0.0
2020-06-18,20.740000000000002,24.94,16.08,1.6,15.16,22.922000000000004,7.399999999999999,8.860000000000003,0.0,0.0
2020-06-19,21.78,26.28,17.26,0.16000000000000003,14.400000000000002,24.698,6.300000000000001,9.02,0.0,0.0
2020-06-20,22.78,28.220000000000002,16.04,0.020000000000000004,15.280000000000001,27.846,7.199999999999999,12.180000000000003,0.0,0.7800000000000011
2020-06-21,24.04,29.580000000000005,17.580000000000002,0.0,12.04,27.792,8.100000000000001,12.000000000000004,0.0,2.039999999999999
2020-06-22,25.380000000000003,30.44,19.740000000000002,0.0,14.340000000000002,28.236,10.400000000000002,10.7,0.0,3.3800000000000026
2020-06-23,25.48,31.020000000000003,19.46,0.0,15.680000000000001,28.872,9.400000000000002,11.560000000000002,0.0,3.4800000000000004
2020-06-24,25.020000000000003,29.560000000000002,20.240000000000002,0.22,13.440000000000001,27.458000000000002,5.700000000000003,9.32,0.0,3.020000000000003
2020-06-25,24.5,29.480000000000004,19.64,1.1800000000000002,14.06,26.438000000000002,6.5,9.840000000000003,0.0,2.5
2020-06-26,23.66,28.080000000000002,18.94,0.2,15.620000000000001,25.094,7.300000000000001,9.14,0.0,1.6600000000000001
2020-06-27,24.200000000000003,29.52,18.44,0.04000000000000001,13.52,27.106,5.699999999999999,11.079999999999998,0.0,2.200000000000003
2020-06-28,25.340000000000003,30.480000000000004,19.98,0.16,12.98,25.908,8.0,10.500000000000004,0.0,3.3400000000000034
2020-06-29,25.540000000000003,30.12,20.38,0.26,14.06,23.992,10.599999999999998,9.740000000000002,0.0,3.5400000000000027
2020-06-30,25.580000000000002,30.48,20.62,0.0,15.600000000000001,27.094,9.3,9.86,0.0,3.580000000000002
2020-07-01,25.44,31.080000000000002,19.68,0.24,15.3,27.272000000000002,7.900000000000002,11.400000000000002,0.0,3.4400000000000013
2020-07-02,24.840000000000003,29.28,20.12,1.0,15.780000000000001,23.262,10.100000000000001,9.16,0.0,2.8400000000000034
2020-07-03,23.560000000000002,27.580000000000005,19.240000000000002,6.54,14.600000000000001,23.96,9.0,8.340000000000003,0.0,1.5600000000000023
2020-07-04,24.42,29.92,18.2,0.52,12.66,27.486000000000004,8.5,11.720000000000002,0.0,2.4200000000000017
2020-07-05,25.92,31.520000000000003,19.540000000000003,0.0,15.040000000000001,29.150000000000002,8.600000000000001,11.98,0.0,3.9200000000000017
2020-07-06,26.340000000000003,31.520000000000003,20.54,0.6200000000000001,15.420000000000002,25.080000000000002,11.600000000000001,10.980000000000004,0.0,4.340000000000003
2020-07-07,26.200000000000003,31.1,21.020000000000003,0.12,15.16,25.844,12.8,10.079999999999998,0.0,4.200000000000003
2020-07-08,25.62,29.939999999999998,21.400000000000002,0.45999999999999996,17.82,26.598000000000003,10.0,8.539999999999996,0.0,3.620000000000001
2020-07-09,24.64,29.560000000000002,20.4,0.22000000000000003,14.080000000000002,27.088000000000005,5.800000000000001,9.160000000000004,0.0,2.6400000000000006
2020-07-10,24.6,29.880000000000003,19.580000000000002,0.6000000000000001,15.700000000000001,23.128,7.300000000000001,10.3,0.0,2.6000000000000014
2020-07-11,25.800000000000004,30.78,20.4,0.08,15.040000000000003,26.998,9.8,10.380000000000003,0.0,3.8000000000000043
2020-07-12,25.340000000000003,29.660000000000004,21.48,1.1400000000000001,16.94,24.32,10.399999999999999,8.180000000000003,0.0,3.3400000000000034
2020-07-13,25.66,31.040000000000003,20.64,0.45999999999999996,15.940000000000001,26.142000000000003,8.5,10.400000000000002,0.0,3.66
2020-07-14,24.82,29.46,20.520000000000003,2.3000000000000003,17.34,23.754,10.0,8.939999999999998,0.0,2.8200000000000003
2020-07-15,24.42,29.32,19.040000000000003,0.54,14.440000000000001,22.3,11.099999999999998,10.279999999999998,0.0,2.4200000000000017
2020-07-16,25.400000000000002,29.96,20.560000000000002,0.020000000000000004,14.36,24.068,12.5,9.399999999999999,0.0,3.400000000000002
2020-07-17,25.78,30.520000000000003,20.78,0.48,15.3,24.2,12.5,9.740000000000002,0.0,3.780000000000001
2020-07-18,25.880000000000003,31.160000000000004,20.6,0.12,15.700000000000001,26.572000000000003,8.600000000000001,10.560000000000002,0.0,3.8800000000000026
2020-07-19,26.12,32.14,20.060000000000002,0.0,17.340000000000003,27.858,7.400000000000002,12.079999999999998,0.0,4.120000000000001
2020-07-20,26.68,31.96,20.92,0.0,14.120000000000001,27.736000000000004,9.200000000000003,11.04,0.0,4.68
2020-07-21,25.82,30.14,21.96,0.8,13.72,25.622,6.900000000000002,8.18,0.0,3.8200000000000003
2020-07-22,25.74,29.96,21.060000000000002,0.04000000000000001,14.14,24.462000000000003,5.100000000000001,8.899999999999999,0.0,3.7399999999999984
2020-07-23,26.86,32.8,21.0,0.1,14.280000000000001,27.044000000000004,6.899999999999999,11.799999999999997,0.0,4.859999999999999
2020-07-24,26.840000000000003,31.580000000000002,21.880000000000003,0.13999999999999999,14.3,25.082,10.7,9.7,0.0,4.840000000000003
2020-07-25,26.76,32.18,20.8,0.0,14.48,26.87,9.600000000000001,11.379999999999999,0.0,4.760000000000002
2020-07-26,27.26,32.82,21.18,0.0,14.500000000000002,27.580000000000002,9.100000000000001,11.64,0.0,5.260000000000002
2020-07-27,27.400000000000002,32.9,21.6,0.0,16.060000000000002,27.320000000000004,7.599999999999998,11.299999999999997,0.0,5.400000000000002
2020-07-28,27.200000000000003,31.740000000000002,22.22,0.34,14.940000000000001,23.464000000000002,8.899999999999999,9.520000000000003,0.0,5.200000000000003
2020-07-29,27.0,32.260000000000005,22.02,0.020000000000000004,13.06,25.894000000000002,9.5,10.240000000000006,0.0,5.0
2020-07-30,28.32,34.52,22.34,0.62,15.66,26.676000000000002,4.400000000000002,12.180000000000003,0.0,6.32
2020-07-31,28.180000000000003,33.78,22.4,0.0,13.42,26.816000000000003,5.899999999999999,11.380000000000003,0.0,6.180000000000003
2020-08-01,27.880000000000003,34.220000000000006,21.66,0.18,13.880000000000003,25.122000000000003,9.600000000000001,12.560000000000006,0.0,5.880000000000003
2020-08-02,26.900000000000002,31.64,22.18,0.32000000000000006,18.080000000000002,23.492,10.3,9.46,0.0,4.900000000000002
2020-08-03,25.36,29.360000000000003,21.220000000000002,2.02,13.96,23.232000000000003,8.8,8.14,0.0,3.3599999999999994
2020-08-04,25.200000000000003,29.340000000000003,21.1,1.72,13.84,22.406000000000002,8.599999999999998,8.240000000000002,0.0,3.200000000000003
2020-08-05,26.160000000000004,31.900000000000002,20.18,0.12,13.5,25.518,9.0,11.720000000000002,0.0,4.160000000000004
2020-08-06,27.660000000000004,33.88,21.380000000000003,0.0,14.96,26.41,7.0,12.5,0.0,5.660000000000004
2020-08-07,27.62,33.14,22.36,0.24000000000000002,15.260000000000002,25.486,5.0,10.780000000000001,0.0,5.620000000000001
2020-08-08,27.64,32.78,22.220000000000002,0.0,13.780000000000001,24.276000000000003,6.600000000000001,10.559999999999999,0.0,5.640000000000001
2020-08-09,27.400000000000002,32.92,21.96,0.16000000000000003,14.3,24.958000000000002,6.599999999999998,10.96,0.0,5.400000000000002
2020-08-10,26.44,30.340000000000003,22.22,0.56,17.46,23.228,5.600000000000001,8.120000000000005,0.0,4.440000000000001
2020-08-11,25.32,29.14,21.740000000000002,1.48,14.440000000000001,19.744,6.100000000000001,7.399999999999999,0.0,3.3200000000000003
2020-08-12,24.54,29.48,20.5,4.74,15.700000000000001,23.878000000000004,7.5,8.98,0.0,2.539999999999999
2020-08-13,25.060000000000002,30.200000000000003,20.200000000000003,0.44,13.860000000000001,23.78,7.699999999999999,10.0,0.0,3.0600000000000023
2020-08-14,25.200000000000003,30.240000000000002,20.26,0.0,14.580000000000002,23.706000000000003,6.5,9.98,0.0,3.200000000000003
2020-08-15,24.720000000000002,29.68,19.96,0.44000000000000006,17.3,23.432000000000002,6.399999999999999,9.719999999999999,0.0,2.7200000000000024
2020-08-16,24.220000000000002,29.5,18.700000000000003,0.020000000000000004,13.340000000000002,24.04,8.200000000000003,10.799999999999997,0.0,2.2200000000000024
2020-08-17,24.360000000000003,29.540000000000003,19.080000000000002,0.18000000000000002,14.14,22.972,6.199999999999999,10.46,0.0,2.360000000000003
2020-08-18,25.34,29.980000000000004,20.880000000000003,0.04000000000000001,12.74,19.506,6.199999999999999,9.100000000000001,0.0,3.34
2020-08-19,26.98,33.26,21.32,0.0,18.88,25.62,4.199999999999999,11.939999999999998,0.0,4.98
2020-08-20,26.1,32.36,19.4,0.0,16.220000000000002,25.122,2.6999999999999993,12.96,0.0,4.100000000000001
2020-08-21,25.96,31.22,20.98,1.6600000000000001,15.620000000000001,21.616000000000003,6.199999999999999,10.239999999999998,0.0,3.960000000000001
2020-08-22,25.98,30.84,21.400000000000002,0.32000000000000006,12.420000000000002,21.814,7.700000000000003,9.439999999999998,0.0,3.9800000000000004
2020-08-23,25.580000000000002,30.36,20.86,0.27999999999999997,14.24,21.544,8.399999999999999,9.5,0.0,3.580000000000002
2020-08-24,25.3,29.94,20.900000000000002,0.56,14.48,20.736,6.900000000000002,9.04,0.0,3.3000000000000007
2020-08-25,26.080000000000002,32.72,19.82,0.0,15.340000000000002,24.226000000000003,6.300000000000001,12.899999999999999,0.0,4.080000000000002
2020-08-26,26.76,32.4,20.92,0.0,14.700000000000001,22.3,6.100000000000001,11.479999999999997,0.0,4.760000000000002
2020-08-27,26.8,32.74,20.44,0.08000000000000002,15.200000000000003,22.476,6.300000000000001,12.3,0.0,4.800000000000001
2020-08-28,25.680000000000003,30.2,21.160000000000004,1.82,17.400000000000002,19.136000000000003,8.8,9.039999999999996,0.0,3.6800000000000033
